"LUCAS_ID","CONTAINER_ID","Longitude","Latitude","Country","LC_Survey_Code","LC_1","LC_2","LC_3","LC_4","LC_5","Elevation","AnnualPrecip","AnnualTemp","MonthlyPrecipSum","MonthlyMeanTemp","MUB.Xyl","MUB.Cel","MUB.Nag","MUB.Pho","Basal_respiration","Cmic","qO2","water.content","WSA","clay","silt","sand","pH","carbon","funcMaxed","meanFunction","z.MonthlyMeanTemp","z.Basal_respiration","z.clay","z.funcMaxed","z.Elevation","z.MUB.Xyl","z.Cmic","z.silt","z.meanFunction","z.AnnualPrecip","z.MUB.Cel","z.sand","z.Latitude","z.AnnualTemp","z.MUB.Nag","z.water.content","z.pH","z.MonthlyPrecipSum","z.MUB.Pho","z.WSA","z.carbon","z.pca.text"
29681740,53,2968000,1740000,"SPAIN","B31","Sunflower","Non-permanent industrial crops","Cropland","Cropland",1,135,520,183,12.90000019,17.86466627,36.3,26.6,43.2,221.65,0.65044339,387.0138173,0.001680672,19.93064729,23.33333333,59,34,7,7.89,12.5,0,0.114276034790545,0.00414766483210814,-0.300105705210668,2.55515089299823,-0.96524937636976,-0.627306818669167,-0.410299342232478,0.217563157977765,-0.272984338405262,-0.939061154466487,-0.745993510814324,-0.703958619395551,-1.15143859635336,-1.48853272291628,2.20703966096817,-0.860061725821707,0.845642622138784,1.06732278873322,-0.870022087941727,-0.543443176217011,-1.69667765539396,-0.344792787424468,-1.79563771624007
42401958,83,4240000,1958000,"ITALY","E10","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",0,205,640,163,37.50000056,14.894333,98.07,62.37,289.39,674.45,0.263492063,268.0592593,0.000982962,0.828500414,41.66666667,13,16,71,5.23,13.6,0,0.20375456868663,-0.576304067794888,-0.663452166688367,-0.696243700344889,-0.96524937636976,-0.415505562408692,0.436825562485443,-0.325210644846802,-1.18407714511831,-0.0393913446199473,-0.228457332601522,0.169205660074727,1.35686544287988,-1.14782404384648,1.60707164121781,1.79823907421863,-1.35084228788043,-1.17653240319352,-0.110180141113822,0.540771167455478,-0.873094393904114,-0.317196291900412,1.96195552468625
42462906,172,4246000,2906000,"GERMANY","B18","Triticale","Cereals","Cropland","Cropland",1,295,999,98,56.30000084,16.12899964,37.55,21.56,44.25,239.46,0.647081194,198.7117957,0.00325638,11.70248489,58.97435897,13,82,5,5.88,11.7,0,0.145022328901499,-0.335030000119394,-0.303262800003095,-0.696243700344889,-0.96524937636976,-0.143189661502367,-0.393156617108673,-0.641633883831981,2.1565964794962,-0.6299198289234,1.31983840055178,-0.826987637246549,-1.2298230975794,0.333789844952457,-0.342824422970834,-0.848724076688751,-0.100483206863951,-0.628221923963299,0.470512078327814,-0.500797731294734,-0.0955857210979316,-0.364862965987418,-1.71799889693193
42483322,278,4248000,3322000,"GERMANY","B13","Barley","Cereals","Cropland","Cropland",1,4,698,96,22.00000033,17.85466627,31.08,51.37,104.76,275.98,0.397743082,241.1777194,0.00164917,8.097741156,79.41176471,18,38,43,6.52,12.2,1,0.199573213940463,0.00219350117481898,-0.537390749399507,-0.342831244546723,0.555662845744016,-1.02367774109949,-0.481887362349485,-0.447867530657797,-0.0705192702468073,-0.0814331446538387,0.0216851535346657,-0.0993100534889594,0.25948242571534,0.983949526113172,-0.402821224945869,-0.195351553798135,-0.514979298199382,-0.0883469905673919,-0.588942343286755,-0.413351821774152,0.822518202699515,-0.352319104385574,0.409056003463411
42583038,150,4258000,3038000,"GERMANY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,248,888,93,57.60000086,13.99099969,72.1,94.91,137.68,633.69,1.682776981,361.7120623,0.004652256,18.61666667,74.35897436,19,76,5,5.54,15.2,1,0.269116064477832,-0.752830180276932,0.669253310204767,-0.27214875338709,0.555662845744016,-0.285399076420114,0.0806683053132818,0.102114620230388,1.85289887725852,0.617791578806662,0.841117435704936,0.963523961834941,-1.2298230975794,0.540090513013069,-0.492816427908422,0.160110740922723,0.69455287172367,-0.915030482329875,0.510666327564238,0.4431727207945,0.595533099723286,-0.277055934774513,-1.74267097384413
42602746,86,4260000,2746000,"GERMANY","B11","Common wheat","Cereals","Cropland","Cropland",1,652,1021,86,61.50000092,14.57899967,40.77,17.96,39.19,394.42,0.815502183,136.5815138,0.005970809,8.991554893,54.05405405,13,21,66,5.24,10,0,0.1373719790646,-0.637925361136675,-0.145115854581909,-0.696243700344889,-0.96524937636976,0.936996745426057,-0.348996957189753,-0.925126084083991,-0.930995809920241,-0.70684094601519,1.41472003322412,-0.914865507140119,1.16090418981478,0.0837284291214132,-0.702805234821045,-0.903360747748518,-0.412202976855366,-1.16809685735921,0.631129075273512,-0.129751232408937,-0.316619217756,-0.407512095433686,1.68317109880608
42603190,504,4260000,3190000,"GERMANY","B11","Common wheat","Cereals","Cropland","Cropland",1,166,810,92,12.10000018,19.00399958,26.65,34.21,81.72,260.21,0.410745847,162.5868976,0.002526316,5.982053838,44.73684211,11,86,2,6.99,11.9,0,0.128959106014534,0.226792039626169,-0.525181181108826,-0.837608682664155,-0.96524937636976,-0.5335091194681,-0.542641180188248,-0.806466981849015,2.35906154765465,-0.791428919997932,0.504718919866614,-0.51819456664831,-1.34739984941845,0.777648858052561,-0.52281482889594,-0.444131969058419,-0.758254323696366,0.308123663645228,-0.894732395092862,-0.451112555430767,-0.735173752014927,-0.35984542134668,-1.84819219902304
42683042,170,4268000,3042000,"GERMANY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,567,1271,74,72.50000108,13.18033304,230.12,122.6,219.56,1151.42,2.41489118,714.8584956,0.003378139,27.68389662,86.48648649,27,59,14,4.96,33.7,1,0.399381040802505,-0.911247710837542,1.35670696404436,0.293311175889974,0.555662845744016,0.679809505681194,2.24778304456415,1.71347475454465,0.992422337585081,1.92755227086032,2.4929204045008,1.63945124443298,-0.877092842062222,0.546342048408845,-1.06278604667126,1.04423141807168,1.73715996139441,-1.40429214071992,0.970895799296601,1.68285976176084,1.14033397191335,0.187066944493701,-1.27375510980943
42683096,864,4268000,3096000,"germany","B55","Temporary grasslands","Fodder crops","Cropland","Cropland",1,243,652,91,52.70000079,15.29699966,27.33,13.82,59.85,298.34,0.308133648,86.93103836,0.003544576,1.952349437,33.33333333,3,9,88,4.63,7,0,0.0911225629180853,-0.497616412497499,-0.621533814656185,-1.40306861194122,-0.96524937636976,-0.300527737581577,-0.533315537720899,-1.15167458983033,-1.53839101439561,-1.1718597792291,-0.176703714780242,-1.01592505751772,2.02313370330121,0.630737776251822,-0.552813229883457,-0.680279003856267,-1.22161506351746,-1.68266515325218,0.359315695993265,-0.359811555156403,-1.2474504220174,-0.482775265044748,2.95094270086582
42722438,600,4272000,2438000,"ITALY","E30","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",0,90,896,140,68.30000102,26.21666608,35.12,44.1,91.26,337.51,1.225318324,305.5637572,0.004010025,22.72921717,75.75757576,23,70,6,7.35,66.3,1,0.210204126950691,1.63626511427065,0.239700617927037,0.010581211251442,0.555662845744016,-0.76346476912233,-0.426482074749349,-0.154082616711815,1.54920127502083,0.0254563077092758,0.875619847585789,-0.276774529635141,-1.19063084696638,-0.397639796353347,0.917108418504907,-0.341121328364708,1.16743977671817,0.611803313680426,0.841166686521481,-0.266020309923074,0.658362083475144,1.0049267209339,-1.67450881214331
42843682,64,4284000,3682000,"DENMARK","B16","Maize","Cereals","Cropland","Cropland",1,76,740,80,59.50000089,13.48133303,37.78,58.83,114.78,285.03,0.694824962,239.4303653,0.002901992,12.66201396,67.85714286,9,30,61,6.32,22,1,0.194156733177826,-0.852427386707311,-0.258431504824691,-0.978973664983421,0.555662845744016,-0.805825020374425,-0.390002355685893,-0.455840474659977,-0.475449406563717,-0.135893628141625,0.202822815909146,0.0827924213460497,0.964942936749688,1.54658771173302,-0.882795640746151,-0.0871579877865008,0.00984947650724422,-0.257057907253612,0.569353307241234,-0.391681901698543,0.303453122060728,-0.10645941698944,1.42083472420072
29741732,73,2974000,1732000,"SPAIN","B12","Durum wheat","Cereals","Cropland","Cropland",1,196,653,179,13.00000019,17.6909996,100.71,37.34,60.5,94.55,0.195093286,418.4019392,0.000466282,3.460502056,34.48275862,29,39,32,7.92,19.7,0,0.139729174300388,-0.0297896446675293,-0.727678470769119,0.43467615820924,-0.96524937636976,-0.442737152499325,0.473030997946918,0.360782977155977,-0.0199030032071935,-0.683140318644435,-0.172390913295135,-0.441789640879734,-0.171632331027873,-1.50103579370783,2.08704605701809,-0.673260459154913,-1.04819819623321,1.09262942623616,-0.866933299586445,-0.847779843798224,-1.19581510771743,-0.16416118035792,-0.278355202278239
42863320,347,4286000,3320000,"GERMANY","B16","Maize","Cereals","Cropland","Cropland",1,53,722,93,23.90000036,17.68333294,37.24,53.19,74.28,368.15,0.393918088,113.8374641,0.003460355,6.214968678,33.33333333,6,17,77,5.64,24.5,0,0.121204165435096,-0.0312878355020087,-0.540982410515773,-1.19102113846232,-0.96524937636976,-0.875416861717152,-0.397408012939377,-1.02890415324633,-1.1334608780787,-0.869401653934059,0.125192389177226,-0.0548829081538767,1.592018946558,0.980823758415284,-0.492816427908422,-0.524467311486219,-0.731472311459704,-0.830675023986765,-0.53025536360976,-0.192653862285872,-1.2474504220174,-0.0437401089802216,2.32528092547335
42863582,21,4286000,3582000,"DENMARK","B11","Common wheat","Cereals","Cropland","Cropland",1,26,739,86,25.10000037,16.2196663,30.22,44.44,65.12,297.22,0.800148313,191.0097639,0.004189044,10.94601288,86.20689655,11,24,65,5.87,15.1,1,0.201337965124756,-0.317312250929417,-0.159533105396735,-0.837608682664155,0.555662845744016,-0.95711163198905,-0.493681557234663,-0.676777228987042,-0.7791470088014,-0.0636892982443393,0.19851001442404,-0.268474953034082,1.12171193920177,1.39029932683862,-0.702805234821045,-0.623374802969908,-0.187467113207197,-0.63665746979761,-0.493189903037496,-0.362493357419904,1.12777403039073,-0.279564707094881,1.63563823926746
42963748,167,4296000,3748000,"DENMARK","B13","Barley","Cereals","Cropland","Cropland",1,33,719,83,60.00000089,11.56566641,67.77,102.01,138.48,659.21,0.963160803,229.0895806,0.004204298,9.72730296,52.17391304,2,9,88,5.7,31,0,0.217241546612052,-1.22677999553585,-0.00646472887151685,-1.47375110310085,-0.96524937636976,-0.935931506363002,0.0212859054844232,-0.503024097802935,-1.53839101439561,0.096214664299023,0.112253984721906,1.13683864968059,2.02313370330121,1.64973804576333,-0.792800437783598,0.168748949785927,-0.327602039733909,-0.780061748980898,0.584797249017645,0.504279500941412,-0.401080272184011,0.119330091843745,2.9839080414841
43022764,144,4302000,2764000,"GERMANY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,584,1013,89,84.80000126,14.49133301,86.63,92.85,140.04,747.47,1.969776876,583.6712644,0.003374805,18.36396754,59.45945946,15,47,38,5.45,19.7,0,0.2791787457851,-0.655056861229464,0.938745592609374,-0.554878718025623,-0.96524937636976,0.731246953630167,0.279935342152385,1.11488489336043,0.385027133109716,0.718967695402066,1.38021762134327,0.913238291840287,0.0635211726502429,0.111860338402406,-0.612810031858492,0.185593457069175,0.665495937473135,-0.990950394838674,1.35081677255611,0.715615097170507,-0.0737936859947002,-0.16416118035792,0.113754288239762
43023370,171,4302000,3370000,"GERMANY","B11","Common wheat","Cereals","Cropland","Cropland",1,37,762,92,22.80000034,14.67433301,23.32,38.76,63.15,221.91,0,172.8702461,0,2.534750613,38.0952381,6,26,68,6,14,0,0.111786917521897,-0.619295666301079,-0.910870645546585,-1.19102113846232,-0.96524937636976,-0.923828577433833,-0.588309399918063,-0.759545432435874,-0.677914474722172,-0.96408820355036,0.297704448581494,-0.407126703310603,1.23928869104082,1.05896795086249,-0.52281482889594,-0.644646392295549,-1.15464691575033,-0.526995373951566,-0.56423203613562,-0.54282061497727,-1.03353269147442,-0.307161202618937,1.82346895888905
43083770,176,4308000,3770000,"DENMARK","B13","Barley","Cereals","Cropland","Cropland",1,6,670,84,52.00000077,11.79533307,52.35,32.5,47.51,369.99,0.297224709,139.6757983,0.002127961,8.035567265,60,3,6,91,4.79,20.5,1,0.147797048554362,-1.18189937150956,-0.631777284848823,-1.40306861194122,0.555662845744016,-1.0176262766349,-0.190186751642829,-0.911007276084333,-1.69023981551445,-0.602021165481196,-0.0990732880483214,-0.559936554847756,2.14071045514027,1.6841214904401,-0.762802036796081,-0.813523375571193,-0.522128442966469,-1.5476964199032,0.337694176888533,-0.18824804428155,-0.0495111328634928,-0.14409100179497,3.11821335639392
43162914,163,4316000,2914000,"GERMANY","B11","Common wheat","Cereals","Cropland","Cropland",1,468,865,85,65.80000098,15.17233299,57.05,57.78,78.1,570.91,0.85461285,193.9857221,0.004405545,19.2550715,66.66666667,47,44,9,6.15,25.9,1,0.196239774416815,-0.521978320076421,-0.108391022622662,1.70696099908264,0.555662845744016,0.380262014684236,-0.125730105177324,-0.663198328132642,0.233178331990875,-0.114949506308336,0.741923001547482,0.0571613759604252,-1.07305409512732,0.346292915744009,-0.732803635808563,-0.483219864164419,0.767960671626003,-0.4004621864369,0.763946976403914,0.29284812606005,0.249973689537291,-0.00861729649505959,-1.6347797920636
43182690,333,4318000,2690000,"AUSTRIA","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,885,1223,76,114.1000017,14.14066635,60.53,43.13,237.1,818.41,4.341074313,1003.140145,0.004327485,29.72896268,97.36842105,31,44,25,7.14,55,2,0.399578512534749,-0.723582865508951,3.16538877154616,0.576041140528507,2.07657506785779,1.64199235555021,-0.0780047584326521,3.02886552022995,0.233178331990875,1.92953776780648,2.28590593321568,-0.300452733467575,-0.445978085319009,-0.00379306641945224,-1.00278924469622,1.23362414739744,1.97231451077263,0.434656851159894,2.25583177424443,0.885478536967605,1.6291801075307,0.721435448732238,-0.676877424147871
43182820,164,4318000,2820000,"GERMANY","B53","Other leguminous and mixtures for fodder","Fodder crops","Cropland","Cropland",1,598,842,84,64.60000096,14.07866635,45.35,79.27,113.15,395.83,0.776127613,361.6247403,0.002146224,9.477178423,71.79487179,23,73,4,6.8,13.7,1,0.227919054673309,-0.735698680184142,-0.182088490888971,0.010581211251442,0.555662845744016,0.773607204882262,-0.286186012336133,0.101716181576106,1.70105007613967,0.203572610711758,0.642728567390028,0.581743438186209,-1.26901534819242,0.199381833943271,-0.762802036796081,-0.10475833834528,-0.356362931099282,0.147848292793318,0.726881515522771,-0.126375034916494,0.480346629361803,-0.314687519580043,-1.81487591029496
29901692,345,2990000,1692000,"SPAIN","B81","Olive groves","Other permanent crops","Cropland","Cropland",1,435,645,163,3.100000046,21.09533286,38.01,12.26,23.5,61.76,0.379328529,165.581766,0.002290883,5.811258278,30.76923077,23,27,50,8.06,6.1,0,0.0835957157601393,0.635472788731638,-0.554681974950062,0.010581211251442,-0.96524937636976,0.280412851018584,-0.386848094263113,-0.792801796270946,-0.627298207682559,-1.2475391277441,-0.206893325175989,-1.05400546780494,0.533828180006475,-1.56355114766559,1.60707164121781,-1.07277761907811,-0.777893470681966,1.21072706791651,-1.17272335120722,-0.926294393994825,-1.36263689192966,-0.505354215928066,0.749940807802556
43283052,143,4328000,3052000,"GERMANY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,740,936,62,71.90000107,12.19333306,215.23,179.06,294.03,1444.43,3.353003384,849.8722504,0.003945303,32.45714286,94.59459459,27,61,12,6.44,43.4,2,0.486693469456899,-1.10412365990362,2.23759230028316,0.293311175889974,2.07657506785779,1.2032611818678,2.04357890288939,2.32952453320399,1.09365487166431,2.80544278453328,1.04813190699006,3.01766917059714,-0.95547734328826,0.561970886898285,-1.42276685852147,1.84834068562522,2.2860178152275,-0.15583135724188,0.952363068856029,2.38446233428618,1.50457226888145,0.430417859569466,-1.3852688801615
43363356,120,4336000,3356000,"GERMANY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,16,688,93,20.2000003,14.65099967,87.82,102.31,185.17,842.57,2.485886662,502.6737054,0.004945329,33.66209262,66.66666667,5,7,87,5.5,44.1,1,0.304745667698741,-0.623855382804195,1.42337156851955,-1.26170362962195,0.555662845744016,-0.987368954311975,0.296255216470247,0.745303820914791,-1.63962354847483,0.976032566437164,-0.0214428613164011,1.14416180550506,1.98394145268819,1.03708757697727,-0.492816427908422,0.672896414564689,2.42457051207105,-0.948772665667119,-0.644540534608469,0.94332884293741,0.249973689537291,0.447979265812047,2.91581511785196
43543126,24,4354000,3126000,"GERMANY","B11","Common wheat","Cereals","Cropland","Cropland",1,238,601,89,43.00000064,16.79799962,29.46,80.92,107.9,342.72,0.971225782,350.1083189,0.002774072,13.27566129,80,25,72,2,7.28,19.6,1,0.237495802619795,-0.204296455355097,0.00110826901496401,0.151946193570708,0.555662845744016,-0.315656398743039,-0.504104334109936,0.0491682847716118,1.65043380910006,0.299862867478474,-0.396656590520683,0.622020795220762,-1.34739984941845,0.677624291720143,-0.612810031858492,-0.161446584010058,0.0804105034519197,0.552754492840249,0.0597032208977225,-0.253545140465182,0.848943333889631,-0.166669952678289,-1.90576037848484
43562476,453,4356000,2476000,"ITALY","E20","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",0,90,856,138,59.70000089,23.57233281,92.49,279.55,329.98,785.26,1.011545863,634.1268619,0.001595179,22.3347725,92.59259259,21,38,41,7.17,34.8,2,0.444168418151926,1.11951911687127,0.038968738111751,-0.130783771067824,2.07657506785779,-0.76346476912233,0.36030043753278,1.34510706382035,-0.0705192702468073,2.37787090605693,0.703107788181522,5.47068226659849,0.181097924489301,-0.338250210093474,0.857111616529872,2.23652019641546,1.12208404936895,0.459963488662827,0.575530883951798,0.806101978900593,1.41463688691402,0.214663440017756,0.25635286685566
43623698,149,4362000,3698000,"DENMARK","B13","Barley","Cereals","Cropland","Cropland",1,14,633,84,42.50000063,11.71333307,51.39,90.69,149.14,387.02,0.440842491,167.1350427,0.002637642,10.09385806,82.35294118,5,7,88,6.24,15,1,0.230862656274635,-1.19792351349933,-0.496920497305165,-1.26170362962195,0.555662845744016,-0.99342041877656,-0.20335236453791,-0.785714401592906,-1.63962354847483,0.233169312597871,-0.258646942997269,0.860511569904145,2.02313370330121,1.57159385331613,-0.762802036796081,0.283853082888124,-0.285453230436868,-0.324542273928101,0.0442592788124333,-0.147470283078496,0.954643859548549,-0.28207347941525,2.94271867522841
